gene_name	gene_biotype	gene_id
KAT6A	protein_coding	ENSG00000083168
PLAT	protein_coding	ENSG00000104368
POLB	protein_coding	ENSG00000070501
DKK4	protein_coding	ENSG00000104371
VDAC3	protein_coding	ENSG00000078668
TRMT12	protein_coding	ENSG00000183665
RNF139	protein_coding	ENSG00000170881
TATDN1	protein_coding	ENSG00000147687
NDUFB9	protein_coding	ENSG00000147684
MTSS1	protein_coding	ENSG00000170873
GSR	protein_coding	ENSG00000104687
UBXN8	protein_coding	ENSG00000104691
PPP2CB	protein_coding	ENSG00000104695
TEX15	protein_coding	ENSG00000133863
TMEM71	protein_coding	ENSG00000165071
ADAM9	protein_coding	ENSG00000168615
NKAIN3	protein_coding	ENSG00000185942
DENND3	protein_coding	ENSG00000105339
IQANK1	protein_coding	ENSG00000203499
SAMD12	protein_coding	ENSG00000177570
SLC39A14	protein_coding	ENSG00000104635
NPM2	protein_coding	ENSG00000158806
FGF17	protein_coding	ENSG00000158815
FHIP2B	protein_coding	ENSG00000158863
NUDT18	protein_coding	ENSG00000275074
HR	protein_coding	ENSG00000168453
REEP4	protein_coding	ENSG00000168476
LGI3	protein_coding	ENSG00000168481
BMP1	protein_coding	ENSG00000168487
PHYHIP	protein_coding	ENSG00000168490
POLR3D	protein_coding	ENSG00000168495
PIWIL2	protein_coding	ENSG00000197181
COX6C	protein_coding	ENSG00000164919
RMDN1	protein_coding	ENSG00000176623
CPNE3	protein_coding	ENSG00000085719
CNGB3	protein_coding	ENSG00000170289
SFTPC	protein_coding	ENSG00000168484
ABRA	protein_coding	ENSG00000174429
FZD3	protein_coding	ENSG00000104290
INTS9	protein_coding	ENSG00000104299
IKBKB	protein_coding	ENSG00000104365
OXR1	protein_coding	ENSG00000164830
PTP4A3	protein_coding	ENSG00000184489
SDR16C5	protein_coding	ENSG00000170786
CCNE2	protein_coding	ENSG00000175305
OR4F21	protein_coding	ENSG00000176269
NKX2-6	protein_coding	ENSG00000180053
TDRP	protein_coding	ENSG00000180190
LRP12	protein_coding	ENSG00000147650
MAFA	protein_coding	ENSG00000182759
ZC3H3	protein_coding	ENSG00000014164
GSDMD	protein_coding	ENSG00000104518
MROH6	protein_coding	ENSG00000204839
NAPRT	protein_coding	ENSG00000147813
TIGD5	protein_coding	ENSG00000179886
PYCR3	protein_coding	ENSG00000104524
GFUS	protein_coding	ENSG00000104522
ZNF623	protein_coding	ENSG00000183309
TMEM67	protein_coding	ENSG00000164953
KLF10	protein_coding	ENSG00000155090
KCNU1	protein_coding	ENSG00000215262
VPS13B	protein_coding	ENSG00000132549
ZNF34	protein_coding	ENSG00000196378
RPL8	protein_coding	ENSG00000161016
COMMD5	protein_coding	ENSG00000170619
ZNF250	protein_coding	ENSG00000196150
ZNF16	protein_coding	ENSG00000170631
MROH1	protein_coding	ENSG00000179832
EXT1	protein_coding	ENSG00000182197
MTMR9	protein_coding	ENSG00000104643
SLC35G5	protein_coding	ENSG00000177710
DEFB136	protein_coding	ENSG00000205884
USP17L7	protein_coding	ENSG00000226430
CLN8	protein_coding	ENSG00000182372
KBTBD11-OT1	protein_coding	ENSG00000283239
ARHGEF10	protein_coding	ENSG00000104728
KBTBD11	protein_coding	ENSG00000176595
MYOM2	protein_coding	ENSG00000036448
TPD52	protein_coding	ENSG00000076554
MYBL1	protein_coding	ENSG00000185697
SORBS3	protein_coding	ENSG00000120896
SLC30A8	protein_coding	ENSG00000164756
DEFB135	protein_coding	ENSG00000205883
ZNF596	protein_coding	ENSG00000172748
DPYS	protein_coding	ENSG00000147647
DCSTAMP	protein_coding	ENSG00000164935
KLHL38	protein_coding	ENSG00000175946
ANGPT2	protein_coding	ENSG00000091879
AGPAT5	protein_coding	ENSG00000155189
GATA4	protein_coding	ENSG00000136574
MCPH1	protein_coding	ENSG00000147316
FAM110B	protein_coding	ENSG00000169122
IDO1	protein_coding	ENSG00000131203
EFR3A	protein_coding	ENSG00000132294
OC90	protein_coding	ENSG00000253117
UTP23	protein_coding	ENSG00000147679
AARD	protein_coding	ENSG00000205002
RHOBTB2	protein_coding	ENSG00000008853
TNFRSF10B	protein_coding	ENSG00000120889
TNFRSF10C	protein_coding	ENSG00000173535
TNFRSF10D	protein_coding	ENSG00000173530
TNFRSF10A	protein_coding	ENSG00000104689
CHMP7	protein_coding	ENSG00000147457
HHLA1	protein_coding	ENSG00000132297
KIFC2	protein_coding	ENSG00000167702
FOXH1	protein_coding	ENSG00000160973
PPP1R16A	protein_coding	ENSG00000160972
GPT	protein_coding	ENSG00000167701
MFSD3	protein_coding	ENSG00000167700
RECQL4	protein_coding	ENSG00000160957
LRRC14	protein_coding	ENSG00000160959
LRRC24	protein_coding	ENSG00000254402
C8orf82	protein_coding	ENSG00000213563
ZNF251	protein_coding	ENSG00000198169
ZNF517	protein_coding	ENSG00000197363
ADAM2	protein_coding	ENSG00000104755
EIF3H	protein_coding	ENSG00000147677
COL14A1	protein_coding	ENSG00000187955
DNAAF11	protein_coding	ENSG00000129295
SNX16	protein_coding	ENSG00000104497
BIN3	protein_coding	ENSG00000147439
RGS22	protein_coding	ENSG00000132554
CSMD1	protein_coding	ENSG00000183117
TONSL	protein_coding	ENSG00000160949
GDF6	protein_coding	ENSG00000156466
C8orf58	protein_coding	ENSG00000241852
CIBAR1	protein_coding	ENSG00000188343
RRM2B	protein_coding	ENSG00000048392
RAD21	protein_coding	ENSG00000164754
C8orf89	protein_coding	ENSG00000274443
PLEC	protein_coding	ENSG00000178209
TAF2	protein_coding	ENSG00000064313
UBE2W	protein_coding	ENSG00000104343
ELOC	protein_coding	ENSG00000154582
TMEM70	protein_coding	ENSG00000175606
LY96	protein_coding	ENSG00000154589
PPP1R42	protein_coding	ENSG00000178125
RBM12B	protein_coding	ENSG00000183808
ZNF7	protein_coding	ENSG00000147789
PURG	protein_coding	ENSG00000172733
ALKAL1	protein_coding	ENSG00000196711
DOK2	protein_coding	ENSG00000147443
XPO7	protein_coding	ENSG00000130227
C8orf76	protein_coding	ENSG00000189376
ZHX1-C8orf76	protein_coding	ENSG00000259305
ZHX1	protein_coding	ENSG00000165156
FAM83A	protein_coding	ENSG00000147689
MTUS1	protein_coding	ENSG00000129422
EEF1D	protein_coding	ENSG00000104529
FAM86B2	protein_coding	ENSG00000145002
OSR2	protein_coding	ENSG00000164920
CCAR2	protein_coding	ENSG00000158941
STMN4	protein_coding	ENSG00000015592
PMP2	protein_coding	ENSG00000147588
FABP9	protein_coding	ENSG00000205186
FABP4	protein_coding	ENSG00000170323
IMPA1	protein_coding	ENSG00000133731
SLC10A5	protein_coding	ENSG00000253598
ZFAND1	protein_coding	ENSG00000104231
CHMP4C	protein_coding	ENSG00000164695
GINS4	protein_coding	ENSG00000147536
GPAT4	protein_coding	ENSG00000158669
GOLGA7	protein_coding	ENSG00000147533
ARHGAP39	protein_coding	ENSG00000147799
DMTN	protein_coding	ENSG00000158856
IDO2	protein_coding	ENSG00000188676
TCIM	protein_coding	ENSG00000176907
USP17L2	protein_coding	ENSG00000223443
EXTL3	protein_coding	ENSG00000012232
TMEM249	protein_coding	ENSG00000261587
UBE2V2	protein_coding	ENSG00000169139
LRATD2	protein_coding	ENSG00000168672
POU5F1B	protein_coding	ENSG00000212993
AGO2	protein_coding	ENSG00000123908
ZNF705D	protein_coding	ENSG00000215343
FGF20	protein_coding	ENSG00000078579
MICU3	protein_coding	ENSG00000155970
CTHRC1	protein_coding	ENSG00000164932
PTK2	protein_coding	ENSG00000169398
DEFB134	protein_coding	ENSG00000205882
C8orf88	protein_coding	ENSG00000253250
PIP4P2	protein_coding	ENSG00000155099
OTUD6B	protein_coding	ENSG00000155100
LRRC69	protein_coding	ENSG00000214954
SLC26A7	protein_coding	ENSG00000147606
MCM4	protein_coding	ENSG00000104738
RIPK2	protein_coding	ENSG00000104312
OSGIN2	protein_coding	ENSG00000164823
DECR1	protein_coding	ENSG00000104325
NBN	protein_coding	ENSG00000104320
CEBPD	protein_coding	ENSG00000221869
PRKDC	protein_coding	ENSG00000253729
TUSC3	protein_coding	ENSG00000104723
ZNF703	protein_coding	ENSG00000183779
ERLIN2	protein_coding	ENSG00000147475
PLPBP	protein_coding	ENSG00000147471
ADGRA2	protein_coding	ENSG00000020181
BRF2	protein_coding	ENSG00000104221
RAB11FIP1	protein_coding	ENSG00000156675
GOT1L1	protein_coding	ENSG00000169154
ADRB3	protein_coding	ENSG00000188778
EIF4EBP1	protein_coding	ENSG00000187840
STAR	protein_coding	ENSG00000147465
LSM1	protein_coding	ENSG00000175324
BAG4	protein_coding	ENSG00000156735
DDHD2	protein_coding	ENSG00000085788
GTF2E2	protein_coding	ENSG00000197265
CHRNA2	protein_coding	ENSG00000120903
EPHX2	protein_coding	ENSG00000120915
CLU	protein_coding	ENSG00000120885
SCARA3	protein_coding	ENSG00000168077
CCDC25	protein_coding	ENSG00000147419
ESCO2	protein_coding	ENSG00000171320
PBK	protein_coding	ENSG00000168078
SCARA5	protein_coding	ENSG00000168079
NUGGC	protein_coding	ENSG00000189233
ELP3	protein_coding	ENSG00000134014
PNOC	protein_coding	ENSG00000168081
ZNF395	protein_coding	ENSG00000186918
FBXO16	protein_coding	ENSG00000214050
TRAPPC9	protein_coding	ENSG00000167632
ADAM28	protein_coding	ENSG00000042980
ADAMDEC1	protein_coding	ENSG00000134028
ADAM7	protein_coding	ENSG00000069206
ST18	protein_coding	ENSG00000147488
RRS1	protein_coding	ENSG00000179041
ADHFE1	protein_coding	ENSG00000147576
VXN	protein_coding	ENSG00000169085
ZNF704	protein_coding	ENSG00000164684
AZIN1	protein_coding	ENSG00000155096
FAM90A15P	protein_coding	ENSG00000230045
FAM90A3P	protein_coding	ENSG00000233132
FAM90A13P	protein_coding	ENSG00000223885
FAM90A5P	protein_coding	ENSG00000215373
FAM90A20P	protein_coding	ENSG00000233295
USP17L1	protein_coding	ENSG00000230549
USP17L4	protein_coding	ENSG00000236125
ZNF705G	protein_coding	ENSG00000215372
DEFB103B	protein_coding	ENSG00000177243
DEFB104B	protein_coding	ENSG00000177023
DEFB106B	protein_coding	ENSG00000187082
DEFB105B	protein_coding	ENSG00000186599
DEFB107B	protein_coding	ENSG00000198129
PRR23D1	protein_coding	ENSG00000255251
PRR23D2	protein_coding	ENSG00000255378
DEFB107A	protein_coding	ENSG00000186572
DEFB105A	protein_coding	ENSG00000186562
DEFB106A	protein_coding	ENSG00000186579
DEFB104A	protein_coding	ENSG00000176782
DEFB103A	protein_coding	ENSG00000176797
DEFB4A	protein_coding	ENSG00000171711
ZNF705B	protein_coding	ENSG00000215356
USP17L8	protein_coding	ENSG00000237038
USP17L3	protein_coding	ENSG00000225327
FAM90A11P	protein_coding	ENSG00000233115
FAM90A12P	protein_coding	ENSG00000254229
EBAG9	protein_coding	ENSG00000147654
SYBU	protein_coding	ENSG00000147642
FAM90A23	protein_coding	ENSG00000285765
FAM90A22	protein_coding	ENSG00000285687
FAM90A7	protein_coding	ENSG00000285975
FAM90A8	protein_coding	ENSG00000285937
FAM90A9	protein_coding	ENSG00000285607
FAM90A17	protein_coding	ENSG00000285720
FAM90A18	protein_coding	ENSG00000285913
FAM90A19	protein_coding	ENSG00000285657
FAM90A14	protein_coding	ENSG00000285814
FAM90A16	protein_coding	ENSG00000285620
FAM90A10	protein_coding	ENSG00000285950
ASH2L	protein_coding	ENSG00000129691
VIRMA	protein_coding	ENSG00000164944
ESRP1	protein_coding	ENSG00000104413
DPY19L4	protein_coding	ENSG00000156162
NDUFAF6	protein_coding	ENSG00000156170
CFAP418	protein_coding	ENSG00000156172
CSGALNACT1	protein_coding	ENSG00000147408
HRURF	protein_coding	ENSG00000288677
SPAG11A	protein_coding	ENSG00000178287
PDLIM2	protein_coding	ENSG00000120913
FABP12	protein_coding	ENSG00000197416
CHD7	protein_coding	ENSG00000171316
PLEKHF2	protein_coding	ENSG00000175895
CNBD1	protein_coding	ENSG00000176571
CYRIB	protein_coding	ENSG00000153310
FGFR1	protein_coding	ENSG00000077782
MROH5	protein_coding	ENSG00000226807
C8orf90	protein_coding	ENSG00000226490
ZNF572	protein_coding	ENSG00000180938
SQLE	protein_coding	ENSG00000104549
EXOSC4	protein_coding	ENSG00000178896
CHRNA6	protein_coding	ENSG00000147434
THAP1	protein_coding	ENSG00000131931
RNF170	protein_coding	ENSG00000120925
HOOK3	protein_coding	ENSG00000168172
PUF60	protein_coding	ENSG00000179950
KHDRBS3	protein_coding	ENSG00000131773
TMEM65	protein_coding	ENSG00000164983
GPAA1	protein_coding	ENSG00000197858
PCM1	protein_coding	ENSG00000078674
NKX6-3	protein_coding	ENSG00000165066
ANK1	protein_coding	ENSG00000029534
MTMR7	protein_coding	ENSG00000003987
SLC7A2	protein_coding	ENSG00000003989
PDGFRL	protein_coding	ENSG00000104213
ASPH	protein_coding	ENSG00000198363
RIMS2	protein_coding	ENSG00000176406
PKIA	protein_coding	ENSG00000171033
ZC2HC1A	protein_coding	ENSG00000104427
LY6E	protein_coding	ENSG00000160932
LY6H	protein_coding	ENSG00000176956
GPIHBP1	protein_coding	ENSG00000277494
ZFP41	protein_coding	ENSG00000181638
GLI4	protein_coding	ENSG00000250571
ZNF696	protein_coding	ENSG00000185730
TACC1	protein_coding	ENSG00000147526
ANGPT1	protein_coding	ENSG00000154188
DUSP4	protein_coding	ENSG00000120875
MSC	protein_coding	ENSG00000178860
HEY1	protein_coding	ENSG00000164683
DEFA1B	protein_coding	ENSG00000240247
DEFA3	protein_coding	ENSG00000239839
DEFA5	protein_coding	ENSG00000164816
DEFB109B	protein_coding	ENSG00000206034
RUNX1T1	protein_coding	ENSG00000079102
LY6S	protein_coding	ENSG00000291309
LY6L	protein_coding	ENSG00000261667
ZFTRAF1	protein_coding	ENSG00000187954
TMEM276	protein_coding	ENSG00000291317
OPRK1	protein_coding	ENSG00000082556
MYC	protein_coding	ENSG00000136997
SLC25A32	protein_coding	ENSG00000164933
SOX17	protein_coding	ENSG00000164736
RP1	protein_coding	ENSG00000104237
RBPMS	protein_coding	ENSG00000157110
RGS20	protein_coding	ENSG00000147509
TCEA1	protein_coding	ENSG00000187735
LYPLA1	protein_coding	ENSG00000120992
MRPL15	protein_coding	ENSG00000137547
KCNQ3	protein_coding	ENSG00000184156
IL7	protein_coding	ENSG00000104432
SMIM18	protein_coding	ENSG00000253457
NRG1	protein_coding	ENSG00000157168
GNRH1	protein_coding	ENSG00000147437
KCTD9	protein_coding	ENSG00000104756
CDCA2	protein_coding	ENSG00000184661
DEFB130A	protein_coding	ENSG00000232948
LONRF1	protein_coding	ENSG00000154359
TRMT9B	protein_coding	ENSG00000250305
NAT2	protein_coding	ENSG00000156006
PSD3	protein_coding	ENSG00000156011
INTS10	protein_coding	ENSG00000104613
LPL	protein_coding	ENSG00000175445
SLC18A1	protein_coding	ENSG00000036565
ATP6V1B2	protein_coding	ENSG00000147416
LZTS1	protein_coding	ENSG00000061337
AP3M2	protein_coding	ENSG00000070718
XKR4	protein_coding	ENSG00000206579
TMEM68	protein_coding	ENSG00000167904
TGS1	protein_coding	ENSG00000137574
XKR5	protein_coding	ENSG00000275591
DEFB1	protein_coding	ENSG00000164825
DEFA6	protein_coding	ENSG00000164822
DEFA4	protein_coding	ENSG00000164821
DEFA1	protein_coding	ENSG00000206047
DEFB108C	protein_coding	ENSG00000215371
DEFB4B	protein_coding	ENSG00000177257
SPAG11B	protein_coding	ENSG00000164871
ZBTB10	protein_coding	ENSG00000205189
FZD6	protein_coding	ENSG00000164930
DCAF13	protein_coding	ENSG00000164934
ST3GAL1	protein_coding	ENSG00000008513
COL22A1	protein_coding	ENSG00000169436
ADGRB1	protein_coding	ENSG00000181790
ARC	protein_coding	ENSG00000198576
MSRA	protein_coding	ENSG00000175806
PRSS51	protein_coding	ENSG00000253649
PRSS55	protein_coding	ENSG00000184647
RP1L1	protein_coding	ENSG00000183638
C8orf74	protein_coding	ENSG00000171060
SOX7	protein_coding	ENSG00000171056
PINX1	protein_coding	ENSG00000258724
PINX1	protein_coding	ENSG00000254093
XKR6	protein_coding	ENSG00000171044
FAM167A	protein_coding	ENSG00000154319
BLK	protein_coding	ENSG00000136573
FDFT1	protein_coding	ENSG00000079459
CTSB	protein_coding	ENSG00000164733
DEFB130B	protein_coding	ENSG00000233050
FAM86B1	protein_coding	ENSG00000186523
FAM135B	protein_coding	ENSG00000147724
ZFAT	protein_coding	ENSG00000066827
FAM90A24P	protein_coding	ENSG00000215354
PRAG1	protein_coding	ENSG00000275342
TNKS	protein_coding	ENSG00000173273
CLDN23	protein_coding	ENSG00000253958
MFHAS1	protein_coding	ENSG00000147324
ERI1	protein_coding	ENSG00000104626
PPP1R3B	protein_coding	ENSG00000173281
RCL1	protein_coding	ENSG00000120158
KIAA2026	protein_coding	ENSG00000183354
CNTLN	protein_coding	ENSG00000044459
TMEM215	protein_coding	ENSG00000188133
RANBP6	protein_coding	ENSG00000137040
IFNA16	protein_coding	ENSG00000147885
DMRTA1	protein_coding	ENSG00000176399
HAUS6	protein_coding	ENSG00000147874
SMU1	protein_coding	ENSG00000122692
PSIP1	protein_coding	ENSG00000164985
APTX	protein_coding	ENSG00000137074
CCDC171	protein_coding	ENSG00000164989
UHRF2	protein_coding	ENSG00000147854
SH3GL2	protein_coding	ENSG00000107295
IFNA7	protein_coding	ENSG00000214042
LURAP1L	protein_coding	ENSG00000153714
NFX1	protein_coding	ENSG00000086102
ELAVL2	protein_coding	ENSG00000107105
GRHPR	protein_coding	ENSG00000137106
TRPM6	protein_coding	ENSG00000119121
PAX5	protein_coding	ENSG00000196092
GNAQ	protein_coding	ENSG00000156052
ALDH1A1	protein_coding	ENSG00000165092
C9orf85	protein_coding	ENSG00000155621
SLC28A3	protein_coding	ENSG00000197506
FOXB2	protein_coding	ENSG00000204612
PGM5	protein_coding	ENSG00000154330
PSAT1	protein_coding	ENSG00000135069
IDNK	protein_coding	ENSG00000148057
RASEF	protein_coding	ENSG00000165105
NMRK1	protein_coding	ENSG00000106733
POLR1E	protein_coding	ENSG00000137054
GOLM1	protein_coding	ENSG00000135052
TUT7	protein_coding	ENSG00000083223
TYRP1	protein_coding	ENSG00000107165
GNA14	protein_coding	ENSG00000156049
ZFAND5	protein_coding	ENSG00000107372
CARNMT1	protein_coding	ENSG00000156017
ZBTB5	protein_coding	ENSG00000168795
NAA35	protein_coding	ENSG00000135040
FOXD4L3	protein_coding	ENSG00000187559
CARD19	protein_coding	ENSG00000165233
OSTF1	protein_coding	ENSG00000134996
FRMD3	protein_coding	ENSG00000172159
CEMIP2	protein_coding	ENSG00000135048
GADD45G	protein_coding	ENSG00000130222
C9orf40	protein_coding	ENSG00000135045
TMOD1	protein_coding	ENSG00000136842
HEMGN	protein_coding	ENSG00000136929
UBQLN1	protein_coding	ENSG00000135018
TEX10	protein_coding	ENSG00000136891
GRIN3A	protein_coding	ENSG00000198785
CYLC2	protein_coding	ENSG00000155833
NFIL3	protein_coding	ENSG00000165030
TMEM38B	protein_coding	ENSG00000095209
BARX1	protein_coding	ENSG00000131668
TXN	protein_coding	ENSG00000136810
CFAP95	protein_coding	ENSG00000204711
NINJ1	protein_coding	ENSG00000131669
VPS13A	protein_coding	ENSG00000197969
MAMDC2	protein_coding	ENSG00000165072
RAD23B	protein_coding	ENSG00000119318
LMX1B	protein_coding	ENSG00000136944
DAPK1	protein_coding	ENSG00000196730
TXNDC8	protein_coding	ENSG00000204193
TSTD2	protein_coding	ENSG00000136925
BRINP1	protein_coding	ENSG00000078725
PLPPR1	protein_coding	ENSG00000148123
NCBP1	protein_coding	ENSG00000136937
ANXA1	protein_coding	ENSG00000135046
SPATA31A6	protein_coding	ENSG00000185775
GCNT1	protein_coding	ENSG00000187210
DNAJA1	protein_coding	ENSG00000086061
C9orf57	protein_coding	ENSG00000204669
TLE1	protein_coding	ENSG00000196781
ASB6	protein_coding	ENSG00000148331
GAS1	protein_coding	ENSG00000180447
FGD3	protein_coding	ENSG00000127084
DMAC1	protein_coding	ENSG00000137038
INVS	protein_coding	ENSG00000119509
SMC2	protein_coding	ENSG00000136824
MSANTD3-TMEFF1	protein_coding	ENSG00000251349
SUSD3	protein_coding	ENSG00000157303
NR6A1	protein_coding	ENSG00000148200
STOM	protein_coding	ENSG00000148175
SYK	protein_coding	ENSG00000165025
SPIN1	protein_coding	ENSG00000106723
SECISBP2	protein_coding	ENSG00000187742
IFNA10	protein_coding	ENSG00000186803
COL27A1	protein_coding	ENSG00000196739
RPL35	protein_coding	ENSG00000136942
TMEFF1	protein_coding	ENSG00000241697
KLF4	protein_coding	ENSG00000136826
PRRX2	protein_coding	ENSG00000167157
ISCA1	protein_coding	ENSG00000135070
FOXE1	protein_coding	ENSG00000178919
MED27	protein_coding	ENSG00000160563
ARPC5L	protein_coding	ENSG00000136950
PLIN2	protein_coding	ENSG00000147872
RXRA	protein_coding	ENSG00000186350
PBX3	protein_coding	ENSG00000167081
MAPKAP1	protein_coding	ENSG00000119487
PDCL	protein_coding	ENSG00000136940
HSDL2	protein_coding	ENSG00000119471
ROR2	protein_coding	ENSG00000169071
GKAP1	protein_coding	ENSG00000165113
GOLGA1	protein_coding	ENSG00000136935
CAMSAP1	protein_coding	ENSG00000130559
RORB	protein_coding	ENSG00000198963
PTPN3	protein_coding	ENSG00000070159
MELK	protein_coding	ENSG00000165304
EHMT1	protein_coding	ENSG00000181090
SETX	protein_coding	ENSG00000107290
PTGES	protein_coding	ENSG00000148344
RALGPS1	protein_coding	ENSG00000136828
MVB12B	protein_coding	ENSG00000196814
PAPPA	protein_coding	ENSG00000182752
OLFML2A	protein_coding	ENSG00000185585
CAVIN4	protein_coding	ENSG00000170681
GABBR2	protein_coding	ENSG00000136928
SLC2A8	protein_coding	ENSG00000136856
ZNF79	protein_coding	ENSG00000196152
RPL12	protein_coding	ENSG00000197958
NIBAN2	protein_coding	ENSG00000136830
PTRH1	protein_coding	ENSG00000187024
CFAP157	protein_coding	ENSG00000160401
TTC16	protein_coding	ENSG00000167094
TOR2A	protein_coding	ENSG00000160404
SH2D3C	protein_coding	ENSG00000095370
CDK9	protein_coding	ENSG00000136807
FPGS	protein_coding	ENSG00000136877
GLIPR2	protein_coding	ENSG00000122694
CCIN	protein_coding	ENSG00000185972
NAIF1	protein_coding	ENSG00000171169
LCN2	protein_coding	ENSG00000148346
BBLN	protein_coding	ENSG00000171159
TRUB2	protein_coding	ENSG00000167112
COQ4	protein_coding	ENSG00000167113
